t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
114,2.2615,-4.2239,3.153,0.40753,0.28219,0.027857,2.5874,-3.998,3.1753,0,0,0
114.05,2.2818,-4.2097,3.1544,0.40731,0.28288,0.027857,2.6076,-3.9833,3.1767,0,0,0
114.1,2.3022,-4.1956,3.1558,0.4071,0.28353,0.027857,2.6278,-3.9686,3.1781,0,0,0
114.15,2.3225,-4.1814,3.1572,0.4069,0.28414,0.027857,2.648,-3.9539,3.1795,0,0,0
114.2,2.3429,-4.1672,3.1586,0.40671,0.28471,0.027857,2.6682,-3.9393,3.1809,0,0,0
114.25,2.3632,-4.1529,3.16,0.40654,0.28525,0.027856,2.6884,-3.9246,3.1823,0,0,0
114.3,2.3835,-4.1386,3.1614,0.40638,0.28575,0.027856,2.7086,-3.9099,3.1837,0,0,0
114.35,2.4039,-4.1243,3.1628,0.40622,0.28622,0.027856,2.7288,-3.8953,3.1851,0,0,0
114.4,2.4242,-4.11,3.1642,0.40608,0.28667,0.027856,2.749,-3.8806,3.1865,0,0,0
114.45,2.4445,-4.0957,3.1656,0.40594,0.28708,0.027856,2.7692,-3.8659,3.1879,0,0,0
114.5,2.4648,-4.0813,3.167,0.40582,0.28747,0.027856,2.7894,-3.8512,3.1893,0,0,0
114.55,2.485,-4.0669,3.1684,0.4057,0.28784,0.027856,2.8096,-3.8366,3.1907,0,0,0
114.6,2.5053,-4.0525,3.1698,0.40559,0.28818,0.027856,2.8298,-3.8219,3.192,0,0,0
114.65,2.5256,-4.0381,3.1712,0.40548,0.28851,0.027855,2.85,-3.8072,3.1934,0,0,0
114.7,2.5459,-4.0237,3.1725,0.40538,0.28881,0.027855,2.8702,-3.7926,3.1948,0,0,0
114.75,2.5661,-4.0092,3.1739,0.40529,0.2891,0.027855,2.8904,-3.7779,3.1962,0,0,0
114.8,2.5864,-3.9948,3.1753,0.4052,0.28936,0.027855,2.9105,-3.7632,3.1976,0,0,0
114.85,2.6067,-3.9803,3.1767,0.40512,0.28961,0.027855,2.9307,-3.7485,3.199,0,0,0
114.9,2.6269,-3.9658,3.1781,0.40505,0.28985,0.027855,2.9509,-3.7339,3.2004,0,0,0
114.95,2.6472,-3.9513,3.1795,0.40497,0.29007,0.027855,2.9711,-3.7192,3.2018,0,0,0
115,2.6674,-3.9368,3.1809,0.40491,0.29028,0.027855,2.9913,-3.7045,3.2032,0,0,0
115.05,2.6877,-3.9223,3.1823,0.40484,0.29047,0.027855,3.0115,-3.6899,3.2046,0,0,0
115.1,2.7079,-3.9077,3.1837,0.40478,0.29065,0.027855,3.0317,-3.6752,3.206,0,0,0
115.15,2.7281,-3.8932,3.1851,0.40473,0.29082,0.027855,3.0519,-3.6605,3.2074,0,0,0
115.2,2.7484,-3.8787,3.1865,0.40468,0.29099,0.027855,3.0721,-3.6458,3.2088,0,0,0
115.25,2.7686,-3.8641,3.1879,0.40463,0.29114,0.027855,3.0923,-3.6312,3.2102,0,0,0
115.3,2.7888,-3.8495,3.1893,0.40458,0.29128,0.027855,3.1125,-3.6165,3.2115,0,0,0
115.35,2.8091,-3.835,3.1907,0.40454,0.29141,0.027855,3.1327,-3.6018,3.2129,0,0,0
115.4,2.8293,-3.8204,3.192,0.4045,0.29153,0.027854,3.1529,-3.5872,3.2143,0,0,0
115.45,2.8495,-3.8058,3.1934,0.40446,0.29165,0.027854,3.1731,-3.5725,3.2157,0,0,0
115.5,2.8697,-3.7912,3.1948,0.40442,0.29176,0.027854,3.1933,-3.5578,3.2171,0,0,0
115.55,2.89,-3.7766,3.1962,0.40439,0.29186,0.027854,3.2135,-3.5431,3.2185,0,0,0
115.6,2.9102,-3.7621,3.1976,0.40436,0.29196,0.027854,3.2337,-3.5285,3.2199,0,0,0
115.65,2.9304,-3.7475,3.199,0.40433,0.29205,0.027854,3.2538,-3.5138,3.2213,0,0,0
115.7,2.9506,-3.7328,3.2004,0.4043,0.29214,0.027854,3.274,-3.4991,3.2227,0,0,0
115.75,2.9708,-3.7182,3.2018,0.40428,0.29222,0.027854,3.2942,-3.4845,3.2241,0,0,0
115.8,2.991,-3.7036,3.2032,0.40425,0.29229,0.027854,3.3144,-3.4698,3.2255,0,0,0
115.85,3.0112,-3.689,3.2046,0.40423,0.29236,0.027854,3.3346,-3.4551,3.2269,0,0,0
115.9,3.0315,-3.6744,3.206,0.40421,0.29243,0.027854,3.3548,-3.4404,3.2283,0,0,0
115.95,3.0517,-3.6598,3.2074,0.40419,0.29249,0.027854,3.375,-3.4258,3.2297,0,0,0
116,3.0719,-3.6451,3.2088,0.40417,0.29255,0.027854,3.3952,-3.4111,3.231,0,0,0
116.05,3.0921,-3.6305,3.2102,0.40415,0.2926,0.027854,3.4154,-3.3964,3.2324,0,0,0
116.1,3.1123,-3.6159,3.2115,0.40413,0.29265,0.027854,3.4356,-3.3817,3.2338,0,0,0
116.15,3.1325,-3.6012,3.2129,0.40412,0.2927,0.027854,3.4558,-3.3671,3.2352,0,0,0
116.2,3.1527,-3.5866,3.2143,0.4041,0.29275,0.027854,3.476,-3.3524,3.2366,0,0,0
116.25,3.1729,-3.572,3.2157,0.40409,0.29279,0.027854,3.4962,-3.3377,3.238,0,0,0
116.3,3.1931,-3.5573,3.2171,0.40408,0.29283,0.027854,3.5164,-3.3231,3.2394,0,0,0
116.35,3.2133,-3.5427,3.2185,0.40407,0.29287,0.027854,3.5366,-3.3084,3.2408,0,0,0
116.4,3.2335,-3.528,3.2199,0.40405,0.2929,0.027854,3.5568,-3.2937,3.2422,0,0,0
116.45,3.2537,-3.5134,3.2213,0.40404,0.29294,0.027854,3.577,-3.279,3.2436,0,0,0
116.5,3.2739,-3.4988,3.2227,0.40403,0.29297,0.027854,3.5971,-3.2644,3.245,0,0,0
116.55,3.2941,-3.4841,3.2241,0.40402,0.29299,0.027854,3.6173,-3.2497,3.2464,0,0,0
116.6,3.3143,-3.4695,3.2255,0.40401,0.29302,0.027854,3.6375,-3.235,3.2478,0,0,0
116.65,3.3345,-3.4548,3.2269,0.40401,0.29305,0.027854,3.6577,-3.2204,3.2491,0,0,0
116.7,3.3547,-3.4401,3.2283,0.404,0.29307,0.027854,3.6779,-3.2057,3.2505,0,0,0
116.75,3.3749,-3.4255,3.2296,0.40399,0.29309,0.027854,3.6981,-3.191,3.2519,0,0,0
116.8,3.3951,-3.4108,3.231,0.40398,0.29311,0.027854,3.7183,-3.1763,3.2533,0,0,0
116.85,3.4153,-3.3962,3.2324,0.40398,0.29313,0.027854,3.7385,-3.1617,3.2547,0,0,0
116.9,3.4355,-3.3815,3.2338,0.40397,0.29315,0.027854,3.7587,-3.147,3.2561,0,0,0
116.95,3.4557,-3.3669,3.2352,0.40397,0.29317,0.027854,3.7789,-3.1323,3.2575,0,0,0
117,3.4759,-3.3522,3.2366,0.40396,0.29319,0.027854,3.7991,-3.1177,3.2589,0,0,0
117.05,3.4961,-3.3375,3.238,0.40396,0.2932,0.027854,3.8193,-3.103,3.2603,0,0,0
117.1,3.5163,-3.3229,3.2394,0.40395,0.29322,0.027854,3.8395,-3.0883,3.2617,0,0,0
117.15,3.5365,-3.3082,3.2408,0.40395,0.29323,0.027854,3.8597,-3.0736,3.2631,0,0,0
117.2,3.5567,-3.2936,3.2422,0.40394,0.29324,0.027854,3.8799,-3.059,3.2645,0,0,0
117.25,3.5769,-3.2789,3.2436,0.40394,0.29325,0.027854,3.9001,-3.0443,3.2659,0,0,0
117.3,3.5971,-3.2642,3.245,0.40394,0.29327,0.027854,3.9202,-3.0296,3.2673,0,0,0
117.35,3.6173,-3.2496,3.2464,0.40393,0.29328,0.027854,3.9404,-3.015,3.2686,0,0,0
117.4,3.6375,-3.2349,3.2478,0.40393,0.29329,0.027854,3.9606,-3.0003,3.27,0,0,0
117.45,3.6577,-3.2202,3.2491,0.40393,0.2933,0.027854,3.9808,-2.9856,3.2714,0,0,0
117.5,3.6779,-3.2056,3.2505,0.40392,0.2933,0.027854,4.001,-2.9709,3.2728,0,0,0
117.55,3.6981,-3.1909,3.2519,0.40392,0.29331,0.027854,4.0212,-2.9563,3.2742,0,0,0
117.6,3.7183,-3.1763,3.2533,0.40392,0.29332,0.027854,4.0414,-2.9416,3.2756,0,0,0
117.65,3.7384,-3.1615,3.2547,0.3956,0.29937,0.027768,4.0514,-2.9195,3.277,0,0,0
117.7,3.7577,-3.1462,3.2561,0.38022,0.31055,0.027777,4.0591,-2.8958,3.2784,0,0,0
117.75,3.7764,-3.1305,3.2575,0.36635,0.32063,0.027791,4.0668,-2.872,3.2798,0,0,0
117.8,3.7944,-3.1142,3.2589,0.3533,0.33012,0.027804,4.0745,-2.8483,3.2812,0,0,0
117.85,3.8117,-3.0975,3.2603,0.34105,0.33902,0.027814,4.0822,-2.8245,3.2826,0,0,0
117.9,3.8285,-3.0803,3.2617,0.32956,0.34737,0.027823,4.09,-2.8008,3.284,0,0,0
117.95,3.8447,-3.0627,3.2631,0.31878,0.35521,0.027831,4.0977,-2.7771,3.2854,0,0,0
118,3.8604,-3.0448,3.2644,0.30866,0.36257,0.027838,4.1054,-2.7533,3.2868,0,0,0
118.05,3.8756,-3.0265,3.2658,0.29916,0.36947,0.027843,4.1131,-2.7296,3.2881,0,0,0
118.1,3.8903,-3.0078,3.2672,0.29025,0.37595,0.027848,4.1208,-2.7058,3.2895,0,0,0
118.15,3.9046,-2.9889,3.2686,0.28188,0.38203,0.027852,4.1285,-2.6821,3.2909,0,0,0
118.2,3.9185,-2.9696,3.27,0.27403,0.38774,0.027855,4.1362,-2.6584,3.2923,0,0,0
118.25,3.932,-2.9501,3.2714,0.26666,0.39309,0.027858,4.144,-2.6346,3.2937,0,0,0
118.3,3.9452,-2.9303,3.2728,0.25975,0.39812,0.02786,4.1517,-2.6109,3.2951,0,0,0
118.35,3.958,-2.9103,3.2742,0.25326,0.40284,0.027862,4.1594,-2.5871,3.2965,0,0,0
118.4,3.9705,-2.8901,3.2756,0.24717,0.40726,0.027863,4.1671,-2.5634,3.2979,0,0,0
118.45,3.9827,-2.8696,3.277,0.24145,0.41142,0.027864,4.1748,-2.5397,3.2993,0,0,0
118.5,3.9947,-2.8489,3.2784,0.23609,0.41532,0.027865,4.1825,-2.5159,3.3007,0,0,0
118.55,4.0064,-2.8281,3.2798,0.23106,0.41897,0.027865,4.1902,-2.4922,3.3021,0,0,0
118.6,4.0178,-2.807,3.2812,0.22633,0.42241,0.027866,4.198,-2.4685,3.3035,0,0,0
118.65,4.029,-2.7858,3.2826,0.2219,0.42563,0.027866,4.2057,-2.4447,3.3049,0,0,0
118.7,4.04,-2.7645,3.284,0.21774,0.42866,0.027866,4.2134,-2.421,3.3062,0,0,0
118.75,4.0508,-2.743,3.2853,0.21383,0.43149,0.027866,4.2211,-2.3972,3.3076,0,0,0
118.8,4.0614,-2.7213,3.2867,0.21017,0.43416,0.027866,4.2288,-2.3735,3.309,0,0,0
118.85,4.0718,-2.6996,3.2881,0.20673,0.43666,0.027866,4.2365,-2.3498,3.3104,0,0,0
118.9,4.082,-2.6777,3.2895,0.2035,0.439,0.027866,4.2442,-2.326,3.3118,0,0,0
118.95,4.0921,-2.6557,3.2909,0.20047,0.4412,0.027865,4.2519,-2.3023,3.3132,0,0,0
119,4.1021,-2.6335,3.2923,0.19763,0.44327,0.027865,4.2597,-2.2785,3.3146,0,0,0
119.05,4.1119,-2.6113,3.2937,0.19496,0.44521,0.027865,4.2674,-2.2548,3.316,0,0,0
119.1,4.1216,-2.589,3.2951,0.19246,0.44703,0.027864,4.2751,-2.2311,3.3174,0,0,0
119.15,4.1312,-2.5666,3.2965,0.19011,0.44874,0.027864,4.2828,-2.2073,3.3188,0,0,0
119.2,4.1406,-2.5442,3.2979,0.1879,0.45034,0.027864,4.2905,-2.1836,3.3202,0,0,0
119.25,4.15,-2.5216,3.2993,0.18584,0.45184,0.027863,4.2982,-2.1598,3.3216,0,0,0
119.3,4.1592,-2.499,3.3007,0.18389,0.45326,0.027863,4.3059,-2.1361,3.323,0,0,0
119.35,4.1683,-2.4763,3.3021,0.18207,0.45458,0.027863,4.3137,-2.1124,3.3244,0,0,0
119.4,4.1774,-2.4535,3.3035,0.18036,0.45582,0.027862,4.3214,-2.0886,3.3257,0,0,0
119.45,4.1864,-2.4307,3.3048,0.17876,0.45699,0.027862,4.3291,-2.0649,3.3271,0,0,0
119.5,4.1953,-2.4078,3.3062,0.17725,0.45809,0.027861,4.3368,-2.0411,3.3285,0,0,0
119.55,4.2041,-2.3849,3.3076,0.17583,0.45911,0.027861,4.3445,-2.0174,3.3299,0,0,0
119.6,4.2129,-2.3619,3.309,0.17451,0.46008,0.027861,4.3522,-1.9937,3.3313,0,0,0
119.65,4.2216,-2.3389,3.3104,0.17326,0.46098,0.02786,4.3599,-1.9699,3.3327,0,0,0
119.7,4.2302,-2.3158,3.3118,0.17209,0.46183,0.02786,4.3676,-1.9462,3.3341,0,0,0
119.75,4.2388,-2.2927,3.3132,0.171,0.46263,0.02786,4.3754,-1.9224,3.3355,0,0,0
119.8,4.2473,-2.2695,3.3146,0.16997,0.46338,0.027859,4.3831,-1.8987,3.3369,0,0,0
119.85,4.2558,-2.2464,3.316,0.169,0.46408,0.027859,4.3908,-1.875,3.3383,0,0,0
119.9,4.2642,-2.2231,3.3174,0.1681,0.46474,0.027859,4.3985,-1.8512,3.3397,0,0,0
119.95,4.2726,-2.1999,3.3188,0.16725,0.46536,0.027859,4.4062,-1.8275,3.3411,0,0,0
120,4.2809,-2.1766,3.3202,0.16645,0.46594,0.027858,4.4139,-1.8037,3.3425,0,0,0
120.05,4.2892,-2.1533,3.3216,0.1657,0.46648,0.027858,4.4216,-1.78,3.3439,0,0,0
120.1,4.2975,-2.13,3.323,0.16499,0.46699,0.027858,4.4294,-1.7563,3.3452,0,0,0
120.15,4.3057,-2.1066,3.3243,0.16433,0.46747,0.027858,4.4371,-1.7325,3.3466,0,0,0
120.2,4.3139,-2.0832,3.3257,0.16372,0.46792,0.027857,4.4448,-1.7088,3.348,0,0,0
120.25,4.3221,-2.0598,3.3271,0.16313,0.46835,0.027857,4.4525,-1.685,3.3494,0,0,0
120.3,4.3302,-2.0364,3.3285,0.16259,0.46874,0.027857,4.4602,-1.6613,3.3508,0,0,0
120.35,4.3384,-2.0129,3.3299,0.16208,0.46911,0.027857,4.4679,-1.6376,3.3522,0,0,0
120.4,4.3464,-1.9895,3.3313,0.1616,0.46946,0.027857,4.4756,-1.6138,3.3536,0,0,0
120.45,4.3545,-1.966,3.3327,0.16115,0.46979,0.027856,4.4833,-1.5901,3.355,0,0,0
120.5,4.3626,-1.9425,3.3341,0.16072,0.4701,0.027856,4.4911,-1.5664,3.3564,0,0,0
120.55,4.3706,-1.919,3.3355,0.16033,0.47039,0.027856,4.4988,-1.5426,3.3578,0,0,0
120.6,4.3786,-1.8955,3.3369,0.15995,0.47066,0.027856,4.5065,-1.5189,3.3592,0,0,0
120.65,4.3866,-1.8719,3.3383,0.1596,0.47091,0.027856,4.5142,-1.4951,3.3606,0,0,0
120.7,4.3946,-1.8484,3.3397,0.15928,0.47115,0.027856,4.5219,-1.4714,3.362,0,0,0
120.75,4.4025,-1.8248,3.3411,0.15897,0.47137,0.027856,4.5296,-1.4477,3.3633,0,0,0
120.8,4.4105,-1.8012,3.3425,0.15868,0.47158,0.027856,4.5373,-1.4239,3.3647,0,0,0
120.85,4.4184,-1.7776,3.3438,0.15841,0.47178,0.027855,4.5451,-1.4002,3.3661,0,0,0
120.9,4.4263,-1.754,3.3452,0.15815,0.47197,0.027855,4.5528,-1.3764,3.3675,0,0,0
120.95,4.4342,-1.7304,3.3466,0.15791,0.47214,0.027855,4.5605,-1.3527,3.3689,0,0,0
121,4.4421,-1.7068,3.348,0.15769,0.4723,0.027855,4.5682,-1.329,3.3703,0,0,0
121.05,4.45,-1.6832,3.3494,0.15748,0.47246,0.027855,4.5759,-1.3052,3.3717,0,0,0
121.1,4.4578,-1.6596,3.3508,0.15728,0.4726,0.027855,4.5836,-1.2815,3.3731,0,0,0
121.15,4.4657,-1.636,3.3522,0.1571,0.47273,0.027855,4.5913,-1.2577,3.3745,0,0,0
121.2,4.4735,-1.6123,3.3536,0.15692,0.47286,0.027855,4.599,-1.234,3.3759,0,0,0
121.25,4.4814,-1.5887,3.355,0.15676,0.47298,0.027855,4.6068,-1.2103,3.3773,0,0,0
121.3,4.4892,-1.565,3.3564,0.15661,0.47309,0.027855,4.6145,-1.1865,3.3787,0,0,0
121.35,4.497,-1.5414,3.3578,0.15646,0.4732,0.027855,4.6222,-1.1628,3.3801,0,0,0
121.4,4.5049,-1.5177,3.3592,0.15633,0.47329,0.027855,4.6299,-1.139,3.3815,0,0,0
121.45,4.5127,-1.494,3.3606,0.1562,0.47339,0.027855,4.6376,-1.1153,3.3828,0,0,0
121.5,4.5205,-1.4704,3.362,0.15608,0.47347,0.027855,4.6453,-1.0916,3.3842,0,0,0
121.55,4.5283,-1.4467,3.3633,0.15597,0.47355,0.027854,4.653,-1.0678,3.3856,0,0,0
121.6,4.5361,-1.423,3.3647,0.15587,0.47363,0.027854,4.6608,-1.0441,3.387,0,0,0
121.65,4.5439,-1.3993,3.3661,0.15577,0.4737,0.027854,4.6685,-1.0203,3.3884,0,0,0
121.7,4.5517,-1.3756,3.3675,0.15567,0.47377,0.027854,4.6762,-0.9966,3.3898,0,0,0
121.75,4.5594,-1.3519,3.3689,0.15559,0.47383,0.027854,4.6839,-0.97286,3.3912,0,0,0
121.8,4.5672,-1.3282,3.3703,0.15551,0.47389,0.027854,4.6916,-0.94912,3.3926,0,0,0
121.85,4.575,-1.3046,3.3717,0.15543,0.47394,0.027854,4.6993,-0.92539,3.394,0,0,0
121.9,4.5828,-1.2809,3.3731,0.15536,0.474,0.027854,4.707,-0.90165,3.3954,0,0,0
121.95,4.5905,-1.2572,3.3745,0.15529,0.47405,0.027854,4.7148,-0.87791,3.3968,0,0,0
122,4.5983,-1.2334,3.3759,0.15523,0.47409,0.027854,4.7225,-0.85417,3.3982,0,0,0
122.05,4.6061,-1.2097,3.3773,0.15517,0.47413,0.027854,4.7302,-0.83043,3.3996,0,0,0
122.1,4.6138,-1.186,3.3787,0.15511,0.47417,0.027854,4.7379,-0.80669,3.401,0,0,0
122.15,4.6216,-1.1623,3.3801,0.15506,0.47421,0.027854,4.7456,-0.78295,3.4023,0,0,0
122.2,4.6293,-1.1386,3.3815,0.15501,0.47425,0.027854,4.7533,-0.75921,3.4037,0,0,0
122.25,4.6371,-1.1149,3.3828,0.15497,0.47428,0.027854,4.761,-0.73547,3.4051,0,0,0
122.3,4.6448,-1.0912,3.3842,0.15492,0.47431,0.027854,4.7687,-0.71173,3.4065,0,0,0
122.35,4.6526,-1.0675,3.3856,0.15488,0.47434,0.027854,4.7765,-0.68799,3.4079,0,0,0
122.4,4.6603,-1.0438,3.387,0.15485,0.47437,0.027854,4.7842,-0.66425,3.4093,0,0,0
122.45,4.668,-1.02,3.3884,0.15481,0.4744,0.027854,4.7919,-0.64051,3.4107,0,0,0
122.5,4.6758,-0.99631,3.3898,0.15478,0.47442,0.027854,4.7996,-0.61677,3.4121,0,0,0
122.55,4.6835,-0.97259,3.3912,0.15475,0.47444,0.027854,4.8073,-0.59303,3.4135,0,0,0
122.6,4.6913,-0.94887,3.3926,0.15472,0.47446,0.027854,4.815,-0.56929,3.4149,0,0,0
122.65,4.699,-0.92514,3.394,0.15469,0.47448,0.027854,4.8227,-0.54555,3.4163,0,0,0
122.7,4.7067,-0.90142,3.3954,0.15466,0.4745,0.027854,4.8305,-0.52181,3.4177,0,0,0
122.75,4.7145,-0.87769,3.3968,0.15464,0.47452,0.027854,4.8382,-0.49807,3.4191,0,0,0
122.8,4.7222,-0.85397,3.3982,0.15462,0.47454,0.027854,4.8459,-0.47434,3.4204,0,0,0
122.85,4.7299,-0.83024,3.3996,0.15459,0.47455,0.027854,4.8536,-0.4506,3.4218,0,0,0
122.9,4.7376,-0.80651,3.401,0.15457,0.47457,0.027854,4.8613,-0.42686,3.4232,0,0,0
122.95,4.7454,-0.78278,3.4023,0.15456,0.47458,0.027854,4.869,-0.40312,3.4246,0,0,0
123,4.7531,-0.75905,3.4037,0.15454,0.47459,0.027854,4.8767,-0.37938,3.426,0,0,0
123.05,4.7608,-0.73532,3.4051,0.15452,0.47461,0.027854,4.8844,-0.35564,3.4274,0,0,0
123.1,4.7686,-0.71159,3.4065,0.15451,0.47462,0.027854,4.8922,-0.3319,3.4288,0,0,0
123.15,4.7763,-0.68786,3.4079,0.15449,0.47463,0.027854,4.8999,-0.30816,3.4302,0,0,0
123.2,4.784,-0.66413,3.4093,0.15448,0.47464,0.027854,4.9076,-0.28442,3.4316,0,0,0
123.25,4.7917,-0.6404,3.4107,0.15446,0.47465,0.027854,4.9153,-0.26068,3.433,0,0,0
123.3,4.7995,-0.61667,3.4121,0.15445,0.47466,0.027854,4.923,-0.23694,3.4344,0,0,0
123.35,4.8072,-0.59293,3.4135,0.15444,0.47466,0.027854,4.9307,-0.2132,3.4358,0,0,0
123.4,4.8149,-0.5692,3.4149,0.15443,0.47467,0.027854,4.9384,-0.18946,3.4372,0,0,0
123.45,4.8226,-0.54547,3.4163,0.15442,0.47468,0.027854,4.9462,-0.16572,3.4386,0,0,0
123.5,4.8303,-0.52173,3.4177,0.15441,0.47469,0.027854,4.9539,-0.14198,3.4399,0,0,0
123.55,4.8381,-0.498,3.4191,0.1544,0.47469,0.027854,4.9616,-0.11824,3.4413,0,0,0
123.6,4.8458,-0.47426,3.4204,0.15439,0.4747,0.027854,4.9693,-0.094503,3.4427,0,0,0
123.65,4.8535,-0.45053,3.4218,0.15439,0.4747,0.027854,4.977,-0.070764,3.4441,0,0,0
123.7,4.8612,-0.42679,3.4232,0.15438,0.47471,0.027854,4.9847,-0.047024,3.4455,0,0,0
123.75,4.8689,-0.40306,3.4246,0.15437,0.47471,0.027854,4.9924,-0.023285,3.4469,0,0,0
123.8,4.8767,-0.37932,3.426,0.15437,0.47472,0.027854,4.9999,0.0004547,3.4483,0,0,0
123.85,4.8841,-0.35559,3.4274,0.13985,0.47472,0.027754,4.9921,0.024194,3.4497,0,0,0
123.9,4.8906,-0.33185,3.4288,0.12156,0.47473,0.027781,4.9844,0.047934,3.4511,0,0,0
123.95,4.8963,-0.30811,3.4302,0.10459,0.47473,0.027794,4.9767,0.071673,3.4525,0,0,0
124,4.9011,-0.28438,3.4316,0.088667,0.47473,0.027806,4.969,0.095413,3.4539,0,0,0
124.05,4.9052,-0.26064,3.433,0.073721,0.47474,0.027816,4.9613,0.11915,3.4553,0,0,0
124.1,4.9085,-0.2369,3.4344,0.059695,0.47474,0.027825,4.9536,0.14289,3.4567,0,0,0
124.15,4.9111,-0.21316,3.4358,0.046532,0.47474,0.027833,4.9459,0.16663,3.4581,0,0,0
124.2,4.9132,-0.18943,3.4371,0.034179,0.47475,0.027839,4.9381,0.19037,3.4594,0,0,0
124.25,4.9146,-0.16569,3.4385,0.022585,0.47475,0.027844,4.9304,0.21411,3.4608,0,0,0
124.3,4.9154,-0.14195,3.4399,0.011705,0.47475,0.027849,4.9227,0.23785,3.4622,0,0,0
124.35,4.9158,-0.11821,3.4413,0.0014943,0.47475,0.027852,4.915,0.26159,3.4636,0,0,0
124.4,4.9156,-0.094477,3.4427,-0.0080884,0.47476,0.027856,4.9073,0.28533,3.465,0,0,0
124.45,4.915,-0.070739,3.4441,-0.017082,0.47476,0.027858,4.8996,0.30907,3.4664,0,0,0
124.5,4.9139,-0.047001,3.4455,-0.025521,0.47476,0.02786,4.8919,0.33281,3.4678,0,0,0
124.55,4.9124,-0.023263,3.4469,-0.033442,0.47476,0.027862,4.8842,0.35655,3.4692,0,0,0
124.6,4.9106,0.00047495,3.4483,-0.040875,0.47476,0.027863,4.8764,0.38029,3.4706,0,0,0
124.65,4.9083,0.024213,3.4497,-0.047852,0.47477,0.027864,4.8687,0.40403,3.472,0,0,0
124.7,4.9058,0.047952,3.4511,-0.054398,0.47477,0.027865,4.861,0.42777,3.4734,0,0,0
124.75,4.9029,0.07169,3.4525,-0.060543,0.47477,0.027866,4.8533,0.45151,3.4748,0,0,0
124.8,4.8997,0.095428,3.4539,-0.066309,0.47477,0.027866,4.8456,0.47524,3.4762,0,0,0
124.85,4.8963,0.11917,3.4553,-0.07172,0.47477,0.027866,4.8379,0.49898,3.4775,0,0,0
124.9,4.8926,0.14291,3.4566,-0.076799,0.47477,0.027866,4.8302,0.52272,3.4789,0,0,0
124.95,4.8886,0.16664,3.458,-0.081565,0.47477,0.027866,4.8224,0.54646,3.4803,0,0,0
125,4.8844,0.19038,3.4594,-0.086037,0.47477,0.027866,4.8147,0.5702,3.4817,0,0,0
125.05,4.88,0.21412,3.4608,-0.090235,0.47478,0.027866,4.807,0.59394,3.4831,0,0,0
125.1,4.8754,0.23786,3.4622,-0.094175,0.47478,0.027866,4.7993,0.61768,3.4845,0,0,0
125.15,4.8706,0.2616,3.4636,-0.097872,0.47478,0.027865,4.7916,0.64142,3.4859,0,0,0
125.2,4.8656,0.28534,3.465,-0.10134,0.47478,0.027865,4.7839,0.66516,3.4873,0,0,0
125.25,4.8605,0.30908,3.4664,-0.1046,0.47478,0.027865,4.7762,0.6889,3.4887,0,0,0
125.3,4.8552,0.33282,3.4678,-0.10765,0.47478,0.027864,4.7684,0.71264,3.4901,0,0,0
125.35,4.8497,0.35655,3.4692,-0.11052,0.47478,0.027864,4.7607,0.73638,3.4915,0,0,0
125.4,4.8441,0.38029,3.4706,-0.11321,0.47478,0.027864,4.753,0.76012,3.4929,0,0,0
125.45,4.8384,0.40403,3.472,-0.11574,0.47478,0.027863,4.7453,0.78386,3.4943,0,0,0
125.5,4.8325,0.42777,3.4734,-0.11811,0.47478,0.027863,4.7376,0.8076,3.4957,0,0,0
125.55,4.8266,0.45151,3.4748,-0.12033,0.47478,0.027862,4.7299,0.83134,3.497,0,0,0
125.6,4.8205,0.47525,3.4761,-0.12242,0.47478,0.027862,4.7222,0.85508,3.4984,0,0,0
125.65,4.8143,0.49899,3.4775,-0.12438,0.47478,0.027862,4.7145,0.87882,3.4998,0,0,0
125.7,4.8081,0.52273,3.4789,-0.12622,0.47478,0.027861,4.7067,0.90256,3.5012,0,0,0
125.75,4.8017,0.54647,3.4803,-0.12794,0.47478,0.027861,4.699,0.92629,3.5026,0,0,0
125.8,4.7953,0.57021,3.4817,-0.12956,0.47478,0.027861,4.6913,0.95003,3.504,0,0,0
125.85,4.7888,0.59395,3.4831,-0.13108,0.47478,0.02786,4.6836,0.97377,3.5054,0,0,0
125.9,4.7822,0.61769,3.4845,-0.13251,0.47478,0.02786,4.6759,0.99751,3.5068,0,0,0
125.95,4.7755,0.64142,3.4859,-0.13385,0.47479,0.02786,4.6682,1.0213,3.5082,0,0,0
126,4.7688,0.66516,3.4873,-0.13511,0.47479,0.027859,4.6605,1.045,3.5096,0,0,0
126.05,4.762,0.6889,3.4887,-0.13628,0.47479,0.027859,4.6527,1.0687,3.511,0,0,0
126.1,4.7552,0.71264,3.4901,-0.13739,0.47479,0.027859,4.645,1.0925,3.5124,0,0,0
126.15,4.7483,0.73638,3.4915,-0.13843,0.47479,0.027858,4.6373,1.1162,3.5138,0,0,0
126.2,4.7413,0.76012,3.4929,-0.1394,0.47479,0.027858,4.6296,1.14,3.5152,0,0,0
126.25,4.7343,0.78386,3.4943,-0.14032,0.47479,0.027858,4.6219,1.1637,3.5165,0,0,0
126.3,4.7273,0.8076,3.4957,-0.14118,0.47479,0.027858,4.6142,1.1874,3.5179,0,0,0
126.35,4.7202,0.83134,3.497,-0.14198,0.47479,0.027858,4.6065,1.2112,3.5193,0,0,0
